item,lvl,ID,catSeq,Finnish,English,TDOI
1554,4,H03AA03,30,Levotyroksiinin ja liotyroniinin yhdistelmävalmisteet,combinations of levothyroxine and liothyronine,NOTDOI
1555,4,H03AA04,31,Tiratrikoli,tiratricol,NOTDOI
1556,4,H03AA05,40,Kilpirauhasvalmisteet,thyroid gland preparations,NOTDOI
1557,3,H1DB,20,Tyreostaatit,,undefined
1558,4,H03BA02,10,Propyylitiourasiili,propylthiouracil,NOTDOI
1559,4,H03BB01,20,Karbimatsoli,carbimazole,undefined
1560,4,H03BB02,30,Tiamatsoli,thiamazole,NOTDOI
1561,2,H1E,50,Haiman hormonit (glukagoni),,undefined
1562,3,H04AA01,10,Glukagoni,glucagon,undefined
1563,3,H04AA02,11,Dasiglukagoni,dasiglucagon,NOTDOI
1564,2,H1F,60,Kalsiumtasapainoa säätelevät lääkkeet,,undefined
1565,3,H1FA,10,Lisäkilpirauhasen hormonit ja analogit,,undefined
1566,4,H05AA02,10,Teriparatidi,teriparatide,undefined
1567,4,H05AA03,20,Lisäkilpirauhashormoni,parathyroid hormone,undefined
1568,4,H05AA04,21,Abaloparatidi,abaloparatide,NOTDOI
1569,4,H05AA05,22,Palopegteriparatidi,palopegteriparatide,NOTDOI
1570,3,H1FB,20,Lisäkilpirauhasen toimintaa estävät lääkkeet,,undefined
1571,4,H05BA01,10,Kalsitoniini (lohen synteettinen),calcitonin (salmon synthetic),undefined
1572,4,H05BX01,20,Sinakalseetti,cinacalcet,undefined
1573,4,H05BX02,30,Parikalsitoli,paricalcitol,NOTDOI
1574,4,H05BX04,40,Etelkalsetidi,etelcalcetide,NOTDOI
1575,1,G1,13,Gynekologiset lääkkeet,,undefined
1576,2,G02CX06,10,Fetsolinetantti,fezolinetant,NOTDOI
1577,2,G1A,10,Gynekologiset mikrobilääkkeet ja muu paikallishoito,,undefined
1578,3,G01AA10,10,Klindamysiini,clindamycin,undefined
1579,3,G01AC05,20,Dekvaliini,dequalinium,NOTDOI
1580,3,G01AD02,30,Etikkahappo,acetic acid,NOTDOI
1581,3,G01AF01,40,Metronidatsoli,metronidazole,undefined
1582,3,G01AF02,50,Klotrimatsoli,clotrimazole,undefined
1583,3,G01AF04,60,Mikonatsoli,miconazole,undefined
1584,3,G01AF05,70,Ekonatsoli,econazole,undefined
1585,3,G01AF08,80,Tiokonatsoli,tioconazole,undefined
1586,3,G01AX03,90,Polikresuleeni,policresulen,NOTDOI
1587,2,G1CA,20,Kohtua supistavat tai relaksoivat lääkeaineet,,undefined
1588,3,H01BB02,9,Oksitosiini,oxytocin,undefined
1589,3,H01BB03,10,Karbetosiini,carbetocin,NOTDOI
1590,3,G02AB01,20,Metyyliergometriini,methylergometrine,undefined
1591,3,G02AD02,39,Dinoprostoni,dinoprostone,undefined
1592,3,G02AD06,49,Misoprostoli,misoprostol,NOTDOI
1593,3,G02AD04,50,Karboprosti,carboprost,NOTDOI
1594,3,G02AD05,50,Sulprostoni,sulprostone,NOTDOI
1595,3,G02CX01,60,Atosibaani,atosiban,undefined
1596,3,G02CA01,70,Ritodriini,ritodrine,NOTDOI
1597,2,G1CB,30,Prolaktiininestäjät,,undefined
1598,3,G02CB01,10,Bromokriptiini,bromocriptine,undefined
1599,3,G02CB03,20,Kabergoliini,cabergoline,undefined
1600,3,G02CB04,30,Kinagolidi,quinagolide,undefined
1601,1,G1D,14,Virtsaelinten sairauksien lääkkeet,,undefined
1602,2,G1DA,10,Virtsatiespasmolyytit (inkontinenssin ja tiheävirtsaisuuden hoito),,undefined
1603,3,G04BD04,10,Oksibutiniini,oxybutynin,undefined
1604,3,G04BD07,20,Tolterodiini,tolterodine,undefined
1605,3,G04BD08,30,Solifenasiini,solifenacin,undefined
1606,3,G04BD09,40,Trospium,trospium,undefined
1607,3,G04BD10,50,Darifenasiini,darifenacin,undefined
1608,3,G04BD11,60,Fesoterodiini,fesoterodine,undefined
1609,3,G04BD12,70,Mirabegroni,mirabegron,NOTDOI
1610,3,G04BD15,71,Vibegroni,vibegron,NOTDOI
1611,3,N06AX21,80,Duloksetiini ,duloxetine,undefined
1612,2,G1DB,20,Erektiohäiriöiden hoitoon tarkoitetut lääkkeet,,undefined
1613,3,G04BE01,10,Alprostadiili,alprostadil,undefined
1614,3,G04BE03,20,Sildenafiili,sildenafil,undefined
1615,3,G04BE04,30,Johimbiini,yohimbine,NOTDOI
1616,3,G04BE08,40,Tadalafiili,tadalafil,undefined
1617,3,G04BE09,50,Vardenafiili,vardenafil,undefined
1618,3,G04BE10,60,Avanafiili,avanafil,NOTDOI
1619,3,G04BE30,70,Yhdistelmävalmisteet,combinations,NOTDOI
1620,2,G1DC,30,Eturauhasen hyvänlaatuisen liikakasvun lääkkeet,,undefined
1621,3,G1DCA,10,Alfareseptoreiden salpaajat,,undefined
1622,4,G04CA01,10,Alfutsosiini,alfuzosin,undefined
1623,4,G04CA02,20,Tamsulosiini,tamsulosin,undefined
1624,4,G04CA04,30,Silodosiini,silodosin,NOTDOI
1625,3,G1DCB,20,Testosteroni-5-alfareduktaasin estäjät,,undefined
1626,4,G04CB01,10,Finasteridi,finasteride,undefined
1627,4,G04CB02,20,Dutasteridi,dutasteride,undefined
1628,3,G04CA52,30,Tamsulosiini ja dutasteridi,tamsulosin and dutasteride,NOTDOI
1629,3,G04CA53,40,Tamsulosiini ja solifenasiini,tamsulosin and solifenacin,NOTDOI
1630,3,G04CX02,50,Sahapalmunhedelmäuute,Sabalis serrulatae fructus,NOTDOI
1631,2,G1DF,40,Muut virtsaelinten sairauksien lääkkeet,,undefined
1632,3,G04BX01,9,Magnesiumhydroksidi,magnesium hydroxide,undefined
1633,3,G04BX13,10,Dimetyylisulfoksidi,dimethyl sulfoxide,NOTDOI
1634,3,G04BX14,30,Dapoksetiini,dapoxetine,undefined
1635,3,G04BX15,31,Pentosaanipolysulfaattinatrium,pentosan polysulfate sodium,NOTDOI
1636,3,G04BX16,50,Tioproniini,tiopronin,NOTDOI
1637,3,C03XA01,51,Tolvaptaani,tolvaptan,undefined
1638,3,C09XX01,52,Sparsentaani,sparsentan,NOTDOI
1639,1,A2,15,Diabeteslääkkeet,,undefined
1640,2,A2A,10,Insuliinit,,undefined
1641,3,A2AA,10,Pikavaikutteiset,,undefined
1642,4,A10AB04,10,Lisproinsuliini,insulin lispro,undefined
1643,4,A10AB05,20,Aspartinsuliini,insulin aspart,undefined
1644,4,A10AB06,30,Glulisinsuliini,insulin glulisine,undefined
1645,3,A2AE,20,Lyhytvaikutteiset,,NOTDOI
1646,4,A10AB01,10,Ihmisinsuliini,insulin (human),undefined
1647,4,A10AB03,30,Sianinsuliini,insulin (pork),NOTDOI
1648,3,A2AB,30,Pitkävaikutteiset,,undefined
1649,4,A10AC01,10,Ihmisinsuliini,insulin (human),undefined
1650,4,A10AC03,20,Sianinsuliini,insulin (pork),NOTDOI
1651,3,A2AC,40,Insuliinisekoitteet,,undefined
1652,4,A10AD01,10,Ihmisinsuliini,insulin (human),undefined
1653,4,A10AD04,20,Lisproinsuliini,insulin lispro,undefined
1654,4,A10AD05,30,Aspartinsuliini,insulin aspart,undefined
1655,3,A2AD,50,Ylipitkävaikutteiset,,undefined
1656,4,A10AE02,10,Naudaninsuliini,insulin (beef),undefined
1657,4,A10AE04,20,Glargininsuliini,insulin glargine,undefined
1658,4,A10AE05,30,Detemirinsuliini,insulin detemir,undefined
1659,4,A10AE06,40,Degludekinsuliini,insulin degludec,NOTDOI
1660,4,A10AE07,41,Ikodekinsuliini,insulin icodec,NOTDOI
1661,4,A10AE54,50,Glargininsuliini ja liksisenatidi,insulin glargine and lixisenatide,NOTDOI
1662,2,A2B,20,Muut diabeteslääkkeet kuin insuliinit,,undefined
1663,3,A10BA02,10,Metformiini,metformin,undefined
1664,3,A2BA,10,Sulfonyyliureat,,undefined
1665,4,A10BB12,10,Glimepiridi,glimepiride,undefined
1666,4,A10BB01,11,Glibenklamidi,glibenclamide,undefined
1667,3,A2BC,40,Alfaglukosidaasin estäjät,,undefined
1668,4,A10BF01,10,Akarboosi,acarbose,undefined
1669,3,A2BD,50,Glitatsonit (insuliininherkistäjät),,undefined
1670,4,A10BG03,20,Pioglitatsoni,pioglitazone,undefined
1671,3,A2BE,60,DPP-4:n estäjät (gliptiinit),,undefined
1672,4,A10BH01,10,Sitagliptiini,sitagliptin,undefined
1673,4,A10BH02,20,Vildagliptiini,vildagliptin,undefined
1674,4,A10BH03,30,Saksagliptiini,saxagliptin,undefined
1675,4,A10BH04,40,Alogliptiini,alogliptin,NOTDOI
1676,4,A10BH05,50,Linagliptiini,linagliptin,NOTDOI
1677,3,A2BG,70,Glinidit,,NOTDOI
1678,4,A10BX02,10,Repaglinidi,repaglinide,undefined
1679,3,A2BH,78,GLP-1-analogit,,undefined
1680,4,A10BJ01,40,Eksenatidi,exenatide,NOTDOI
1681,4,A10BJ02,50,Liraglutidi,liraglutide,NOTDOI
1682,4,A10BJ03,60,Liksisenatidi,lixisenatide,NOTDOI
1683,4,A10BJ05,61,Dulaglutidi,dulaglutide,NOTDOI
1684,4,A10BJ06,62,Semaglutidi,semaglutide,NOTDOI
1685,3,A2BJ,79,GLP-1- ja GIP-analogit,,NOTDOI
1686,4,A10BX16,10,Tirtsepatidi,tirzepatide,NOTDOI
1687,3,A2BI,85,Glukoosinkuljettajaproteiini 2:n estäjät,,NOTDOI
1688,4,A10BK01,30,Dapagliflotsiini,dapagliflozin,NOTDOI
1689,4,A10BK02,31,Kanagliflotsiini,canagliflozin,NOTDOI
1690,4,A10BK03,40,Empagliflotsiini,empagliflozin,NOTDOI
1691,4,A10BK04,41,Ertugliflotsiini,ertugliflozin,NOTDOI
1692,3,A2BB,86,Oraalisten diabeteslääkkeiden yhdistelmävalmisteet,,undefined
1693,4,A10BD07,30,Metformiini ja sitagliptiini,metformin and sitagliptin,undefined
1694,4,A10BD08,40,Metformiini ja vildagliptiini,metformin and vildagliptin,undefined
1695,4,A10BD09,50,Pioglitatsoni ja alogliptiini,pioglitazone and alogliptin,NOTDOI
1696,4,A10BD10,60,Metformiini ja saksagliptiini,metformin and saxagliptin,NOTDOI
1697,4,A10BD11,70,Metformiini ja linagliptiini,metformin and linagliptin,NOTDOI
1698,4,A10BD13,80,Metformiini ja alogliptiini,metformin and alogliptin,NOTDOI
1699,4,A10BD15,90,Metformiini ja dapagliflotsiini,metformin and dapagliflozin,NOTDOI
1700,4,A10BD19,100,Linagliptiini ja empagliflotsiini,linagliptin and empagliflozin,NOTDOI
1701,4,A10BD20,110,Metformiini ja empagliflotsiini,metformin and empagliflozin,NOTDOI
1702,4,A10BD21,120,Saksagliptiini ja dapagliflotsiini,saxagliptin and dapagliflozin,NOTDOI
1703,4,A10BD23,130,Metformiini ja ertugliflotsiini,metformin and ertugliflozin,NOTDOI
1704,4,A10BD24,140,Sitagliptiini ja ertugliflotsiini,sitagliptin and ertugliflozin,NOTDOI
1705,1,L1,16,Syöpälääkkeet ja immuunivasteen muuntajat,,undefined
1706,2,L1A,10,Syöpälääkkeet,,undefined
1707,3,L1AA,10,Alkyloivat aineet,,undefined
1708,4,L01AA01,10,Syklofosfamidi,cyclophosphamide,undefined
1709,4,L01AA02,20,Klorambusiili,chlorambucil,undefined
1710,4,L01AA03,28,Melfalaani,melphalan,undefined
1711,4,L01AA05,29,Kloorimetiini,chlormethine,NOTDOI
1712,4,L01AA06,40,Ifosfamidi,ifosfamide,undefined
1713,4,L01AA07,50,Trofosfamidi,trofosfamide,undefined
1714,4,L01AA09,60,Bendamustiini,bendamustine,NOTDOI
1715,4,L01AA10,61,Melfalaaniflufenamidi,melphalan flufenamide,NOTDOI
1716,4,L01AB01,70,Busulfaani,busulfan,undefined
1717,4,L01AB02,80,Treosulfaani,treosulfan,NOTDOI
1718,4,L01AC01,90,Tiotepa,thiotepa,NOTDOI
1719,4,L01AD01,100,Karmustiini,carmustine,NOTDOI
1720,4,L01AD02,110,Lomustiini,lomustine,undefined
1721,4,L01AD04,120,Streptotsosiini,streptozocin,NOTDOI
1722,4,L01AX03,130,Temotsolomidi,temozolomide,undefined
1723,4,L01AX04,140,Dakarbatsiini,dacarbazine,undefined
1724,4,L01XB01,150,Prokarbatsiini,procarbazine,NOTDOI
1725,3,L1AB,20,Antimetaboliitit,,undefined
1726,4,L1ABA,10,Foolihappoanalogit,,undefined
1727,5,L01BA04,10,Pemetreksedi,pemetrexed,undefined
1728,5,L04AX03,20,Metotreksaatti,methotrexate,undefined
1729,4,L1ABB,20,Puriinianalogit,,undefined
1730,5,L01BB02,10,Merkaptopuriini,mercaptopurine,undefined
1731,5,L01BB03,20,Tioguaniini,tioguanine,undefined
1732,5,L01BB04,30,Kladribiini,cladribine,undefined
1733,5,L01BB05,40,Fludarabiini,fludarabine,undefined
1734,5,L01BB06,50,Klofarabiini,clofarabine,undefined
1735,5,L01BB07,60,Nelarabiini,nelarabine,undefined
1736,4,L1ABC,30,Pyrimidiinianalogit,,undefined
1737,5,L01BC01,10,Sytarabiini,cytarabine,undefined
1738,5,L01BC02,20,Fluorourasiili,fluorouracil,undefined
1739,5,L01BC04,30,Karmofuuri,carmofur,undefined
1740,5,L01BC05,40,Gemsitabiini,gemcitabine,undefined
1741,5,L01BC06,50,Kapesitabiini,capecitabine,undefined
1742,5,L01BC07,60,Atsasitidiini,azacitidine,undefined
1743,5,L01BC08,70,Desitabiini,decitabine,NOTDOI
1744,5,L01BC52,80,"Fluorourasiili, yhdistelmävalmisteet","fluorouracil, combinations",NOTDOI
1745,5,L01BC53,90,"Tegafuuri, yhdistelmävalmisteet","tegafur, combinations",NOTDOI
1746,5,L01BC58,91,"Desitabiini, yhdistelmävalmisteet","decitabine, combinations",NOTDOI
1747,5,L01BC59,100,"Trifluridiini, yhdistelmävalmisteet","trifluridine, combinations",NOTDOI
1748,3,L1AC,30,Kasvialkaloidit ja muut luonnontuotteet,,undefined
1749,4,L01AC01,10,Tiotepa,thiotepa,NOTDOI
1750,4,L01CA01,20,Vinblastiini,vinblastine,undefined
1751,4,L01CA02,30,Vinkristiini,vincristine,undefined
1752,4,L01CA03,40,Vindesiini,vindesine,undefined
1753,4,L01CA04,50,Vinorelbiini,vinorelbine,undefined
1754,4,L01CA05,60,Vinfluniini,vinflunine,NOTDOI
1755,4,L01CB01,70,Etoposidi,etoposide,undefined
1756,4,L01CB02,80,Teniposidi,teniposide,NOTDOI
1757,4,L01CD01,90,Paklitakseli,paclitaxel,undefined
1758,4,L01CD02,100,Dosetakseli,docetaxel,undefined
1759,4,L01CD04,110,Kabatsitakseli,cabazitaxel,NOTDOI
1760,4,L01CX01,120,Trabektediini,trabectedin,undefined
1761,3,L1AD,40,Sytotoksiset antibiootit,,undefined
1762,4,L01DA01,10,Daktinomysiini,dactinomycin,undefined
1763,4,L01DB01,20,Doksorubisiini,doxorubicin,undefined
1764,4,L01DB02,30,Daunorubisiini,daunorubicin,undefined
1765,4,L01DB03,40,Epirubisiini,epirubicin,undefined
1766,4,L01DB06,50,Idarubisiini,idarubicin,undefined
1767,4,L01DB07,60,Mitoksantroni,mitoxantrone,undefined
1768,4,L01DB11,70,Piksantroni,pixantrone,NOTDOI
1769,4,L01DC01,80,Bleomysiini,bleomycin,undefined
1770,4,L01DC03,90,Mitomysiini,mitomycin,undefined
1771,3,L1AEA,50,Platinayhdisteet,,undefined
1772,4,L01XA01,10,Sisplatiini,cisplatin,undefined
1773,4,L01XA02,20,Karboplatiini,carboplatin,undefined
1774,4,L01XA03,30,Oksaliplatiini,oxaliplatin,undefined
1775,3,L1AEB,60,Monoklonaaliset vasta-aineet,,undefined
1776,4,L01FA01,1,Rituksimabi,rituximab,NOTDOI
1777,4,L01FA03,1,Obinututsumabi,obinutuzumab,NOTDOI
1778,4,L01FB01,2,Inotutsumabi-otsogamisiini,inotuzumab ozogamicin,NOTDOI
1779,4,L01FC01,2,Daratumumabi,daratumumab,NOTDOI
1780,4,L01FB02,3,Moksetumomabi-pasudotoksi,moxetumomab pasudotox,NOTDOI
1781,4,L01FC02,3,Isatuksimabi,isatuximab,NOTDOI
1782,4,L01FD01,4,Trastutsumabi,trastuzumab,NOTDOI
1783,4,L01FD02,4,Pertutsumabi,pertuzumab,NOTDOI
1784,4,L01FD03,4,Trastutsumabi-emtansiini,trastuzumab emtansine,NOTDOI
1785,4,L01FD04,5,Trastutsumabi-derukstekaani,trastuzumab deruxtecan,NOTDOI
1786,4,L01FE01,5,Setuksimabi,cetuximab,NOTDOI
1787,4,L01FE02,6,Panitumumabi,panitumumab,NOTDOI
1788,4,L01FE03,6,Nesitumumabi,necitumumab,NOTDOI
1789,4,L01FF01,6,Nivolumabi,nivolumab,NOTDOI
1790,4,L01FF02,6,Pembrolitsumabi,pembrolizumab,NOTDOI
1791,4,L01FF07,6,Dostarlimabi,dostarlimab,NOTDOI
1792,4,L01FF10,6,Retifanlimabi,retifanlimab,NOTDOI
1793,4,L01FF03,7,Durvalumabi ,durvalumab,NOTDOI
1794,4,L01FF04,7,Avelumabi,avelumab,NOTDOI
1795,4,L01FF05,7,Atetsolitsumabi,atezolizumab,NOTDOI
1796,4,L01FF06,7,Semiplimabi,cemiplimab,NOTDOI
1797,4,L01FF09,7,Tislelitsumabi,tislelizumab,NOTDOI
1798,4,L01FF11,7,Sugemalimabi,sugemalimab,NOTDOI
1799,4,L01FF12,8,Serplulimabi,serplulimab,NOTDOI
1800,4,L01FF13,9,Toripalimabi,toripalimab,NOTDOI
1801,4,L01FG01,9,Bevasitsumabi,bevacizumab,NOTDOI
1802,4,L01FG02,9,Ramusirumabi,ramucirumab,NOTDOI
1803,4,L01FX02,40,Gemtutsumabi-otsogamisiini,gemtuzumab ozogamicin,NOTDOI
1804,4,L01FX03,80,Katumaksomabi,catumaxomab,NOTDOI
1805,4,L01FX04,100,Ipilimumabi,ipilimumab,NOTDOI
1806,4,L01FX05,110,Brentuksimabivedotiini,brentuximab vedotin,NOTDOI
1807,4,L01FX06,150,Dinutuksimabi beeta,dinutuximab beta,NOTDOI
1808,4,L01FX07,180,Blinatumomabi,blinatumomab,NOTDOI
1809,4,L01FX08,210,Elotutsumabi,elotuzumab,NOTDOI
1810,4,L01FX09,230,Mogamulitosumabi,mogamulizumab,NOTDOI
1811,4,L01FX10,250,Olaratumabi,olaratumab,NOTDOI
1812,4,L01FX12,308,Tafasitamabi ,tafasitamab,NOTDOI
1813,4,L01FX13,309,Enfortumabi-vedotiini,enfortumab vedotin,NOTDOI
1814,4,L01FX14,320,Polatutsumabi-vedotiini,polatuzumab vedotin,NOTDOI
1815,4,L01FX15,335,Belantamabi-mafodotiini,belantamab mafodotin,NOTDOI
1816,4,L01FX17,335,Sasitutsumabigovitekaani,sacituzumab govitecan,NOTDOI
1817,4,L01FX18,335,Amivantamabi,amivantamab,NOTDOI
1818,4,L01FX20,336,Tremelimumabi ,tremelimumab,NOTDOI
1819,4,L01FX22,336,Lonkastuksimabi-tesiriini,loncastuximab tesirine,NOTDOI
1820,4,L01FX23,337,Tisotumabi-vedotiini ,tisotumab vedotin,NOTDOI
1821,4,L01FX24,337,Teklistamabi,teclistamab,NOTDOI
1822,4,L01FX25,338,Mosunetutsumabi,mosunetuzumab,NOTDOI
1823,4,L01FX26,339,Mirvetuksimabi-soravtansiini,mirvetuximab soravtansine,NOTDOI
1824,4,L01FX27,339,Epkoritamabi,epcoritamab,NOTDOI
1825,4,L01FX28,339,Glofitamabi,glofitamab,NOTDOI
1826,4,L01FX29,340,Talketamabi,talquetamab,NOTDOI
1827,4,L01FX31,341,Tsolbetuksimabi,zolbetuximab,NOTDOI
1828,4,L01FX32,341,Elranatamabi,elranatamab,NOTDOI
1829,4,L01FX34,342,Odronekstamabi,odronextamab,NOTDOI
1830,4,L01FX35,343,Datopotamabi-derukstekaani,datopotamab deruxtecan,NOTDOI
1831,4,L01FX37,344,Linvoseltamabi,ATCDDD N/A,NOTDOI
1832,4,L01XC04,361,Alemtutsumabi,ATCDDD N/A,undefined
1833,4,L01FY01,370,Pertutsumabi ja trastutsumabi,pertuzumab and trastuzumab,NOTDOI
1834,4,L01FY02,371,Nivolumabi ja relatlimabi,nivolumab and relatlimab,NOTDOI
1835,3,L1AF,70,Proteasomin estäjät,,NOTDOI
1836,4,L01XG01,10,Bortetsomibi,bortezomib,NOTDOI
1837,4,L01XG02,20,Karfiltsomibi,carfilzomib,NOTDOI
1838,4,L01XG03,30,Iksatsomibi,ixazomib,NOTDOI
1839,3,L01E,80,Proteiinikinaasin estäjät,,NOTDOI
1840,4,L01EA01,6,Imatinibi,imatinib,NOTDOI
1841,4,L01EA02,7,Dasatinibi,dasatinib,NOTDOI
1842,4,L01EA03,7,Nilotinibi,nilotinib,NOTDOI
1843,4,L01EA04,8,Bosutinibi,bosutinib,NOTDOI
1844,4,L01EA05,8,Ponatinibi,ponatinib,NOTDOI
1845,4,L01EA06,9,Askiminibi ,asciminib,NOTDOI
1846,4,L01EB01,9,Gefitinibi,gefitinib,NOTDOI
1847,4,L01EB02,9,Erlotinibi,erlotinib,NOTDOI
1848,4,L01EB03,9,Afatinibi,afatinib,NOTDOI
1849,4,L01EB04,9,Osimertinibi,osimertinib,NOTDOI
1850,4,L01EB07,9,Dakomitinibi,dacomitinib,NOTDOI
1851,4,L01EB09,10,Latsertinibi ,lazertinib,NOTDOI
1852,4,L01EC01,110,Vemurafenibi,vemurafenib,NOTDOI
1853,4,L01EC02,120,Dabrafenibi,dabrafenib,NOTDOI
1854,4,L01EC03,130,Enkorafenibi,encorafenib,NOTDOI
1855,4,L01ED01,140,Kritsotinibi,crizotinib,NOTDOI
1856,4,L01ED02,150,Seritinibi,ceritinib,NOTDOI
1857,4,L01ED03,160,Alektinibi,alectinib,NOTDOI
1858,4,L01ED04,170,Brigatinibi,brigatinib,NOTDOI
1859,4,L01ED05,180,Lorlatinibi,lorlatinib,NOTDOI
1860,4,L01EE01,190,Trametinibi,trametinib,NOTDOI
1861,4,L01EE02,200,Kobimetinibi,cobimetinib,NOTDOI
1862,4,L01EE03,210,Binimetinibi,binimetinib,NOTDOI
1863,4,L01EE04,220,Selumetinibi,selumetinib,NOTDOI
1864,4,L01EG01,230,Temsirolimuusi,temsirolimus,NOTDOI
1865,4,L01EG02,240,Everolimuusi,everolimus,NOTDOI
1866,4,L01EH01,250,Lapatinibi,lapatinib,NOTDOI
1867,4,L01EH02,260,Neratinibi,neratinib,NOTDOI
1868,4,L01EH03,270,Tukatinibi,tucatinib,NOTDOI
1869,4,L01EJ01,278,Ruksolitinibi,ruxolitinib,NOTDOI
1870,4,L01EJ02,279,Fedratinibi,fedratinib,NOTDOI
1871,4,L01EJ04,280,Momelotinibi,momelotinib,NOTDOI
1872,4,L01EK01,290,Aksitinibi,axitinib,NOTDOI
1873,4,L01EK03,300,Tivotsanibi,tivozanib,NOTDOI
1874,4,L01EK04,301,Frukintinibi,fruquintinib,NOTDOI
1875,4,L01EL01,310,Ibrutinibi,ibrutinib,NOTDOI
1876,4,L01EL02,318,Akalabrutinibi,acalabrutinib,NOTDOI
1877,4,L01EL03,319,Tsanubrutinibi,zanubrutinib,NOTDOI
1878,4,L01EL05,320,Pirtobrutinibi,pirtobrutinib,NOTDOI
1879,4,L01EM01,329,Idelalisibi,idelalisib,NOTDOI
1880,4,L01EM03,329,Alpelisibi,alpelisib,NOTDOI
1881,4,L01EM04,330,Duvelisibi,duvelisib,NOTDOI
1882,4,L01EN01,339,Erdafitinibi,erdafitinib,NOTDOI
1883,4,L01EN02,339,Pemigatinibi,pemigatinib,NOTDOI
1884,4,L01EN04,340,Futibatinibi,futibatinib,NOTDOI
1885,4,L01EX01,340,Sunitinibi,sunitinib,NOTDOI
1886,4,L01EX02,350,Sorafenibi,sorafenib,NOTDOI
1887,4,L01EX03,360,Patsopanibi,pazopanib,NOTDOI
1888,4,L01EX04,370,Vandetanibi,vandetanib,NOTDOI
1889,4,L01EX05,380,Regorafenibi,regorafenib,NOTDOI
1890,4,L01EX07,390,Kabotsantinibi,cabozantinib,NOTDOI
1891,4,L01EX08,400,Lenvatinibi,lenvatinib,NOTDOI
1892,4,L01EX09,410,Nintedanibi,nintedanib,NOTDOI
1893,4,L01EX10,420,Midostauriini,midostaurin,NOTDOI
1894,4,L01EX11,430,Kitsartinibi,quizartinib,NOTDOI
1895,4,L01EX12,440,Larotrektinibi,larotrectinib,NOTDOI
1896,4,L01EX13,450,Gilteritinibi,gilteritinib,NOTDOI
1897,4,L01EX14,460,Entrektinibi,entrectinib,NOTDOI
1898,4,L01EX15,470,Peksidartinibi,pexidartinib,NOTDOI
1899,4,L01EX17,490,Kapmatinibi,capmatinib,NOTDOI
1900,4,L01EX19,499,Ripretinibi,ripretinib,NOTDOI
1901,4,L01EX18,500,Avapritinibi,avapritinib,NOTDOI
1902,4,L01EX21,519,Tepotinibi,tepotinib,NOTDOI
1903,4,L01EX22,540,Selperkatinibi,selpercatinib,NOTDOI
1904,4,L01EX23,541,Pralsetinibi,pralsetinib,NOTDOI
1905,4,L01EX27,542,Kapivasertibi,capivasertib,NOTDOI
1906,4,L01EX28,543,Repotrektinibi,repotrectinib,NOTDOI
1907,4,L1AX,560,CDK-estäjät,,NOTDOI
1908,5,L01EF01,10,Palbosiklibi,palbociclib,NOTDOI
1909,5,L01EF02,20,Ribosiklibi,ribociclib,NOTDOI
1910,5,L01EF03,30,Abemasiklibi,abemaciclib,NOTDOI
1911,3,L1F,85,PARP:n estäjät,,NOTDOI
1912,4,L01XK01,10,Olaparibi,olaparib,NOTDOI
1913,4,L01XK02,20,Niraparibi,niraparib,NOTDOI
1914,4,L01XK03,30,Rukaparibi,rucaparib,NOTDOI
1915,4,L01XK04,40,Talatsoparibi,talazoparib,NOTDOI
1916,4,L01XK52,41,Niraparibi ja abirateroni ,niraparib and abiraterone,NOTDOI
1917,3,L1AG,90,Hedgehog-signaalitien estäjät,,NOTDOI
1918,4,L01XJ01,10,Vismodegibi,vismodegib,NOTDOI
1919,4,L01XJ02,20,Sonidegibi,sonidegib,NOTDOI
1920,4,L01XJ03,30,Glasdegibi,glasdegib,NOTDOI
1921,3,L1AEC,100,Fotodynaamisessa/säteilyhoidossa käytettävät herkistäjät,,undefined
1922,4,L01XD03,10,Metyyliaminolevulinaatti,methyl aminolevulinate,undefined
1923,4,L01XD04,20,Aminolevuliinihappo,aminolevulinic acid,undefined
1924,4,L01XD07,30,Padeliporfiini,padeliporfin,NOTDOI
1925,3,L1E,105,CAR-T-soluvalmisteet,,NOTDOI
1926,4,L01XL03,9,Aksikabtageenisiloleuseeli,axicabtagene ciloleucel,NOTDOI
1927,4,L01XL04,9,Tisagenlekleuseeli,tisagenlecleucel,NOTDOI
1928,4,L01XL05,9,Siltakabtageeniautoleuseeli ,ciltacabtagene autoleucel,NOTDOI
1929,4,L01XL06,10,Breksukabtageeniautoleuseeli,brexucabtagene autoleucel,NOTDOI
1930,4,L01XL07,10,Idekabtageenivikleuseeli,idecabtagene vicleucel,NOTDOI
1931,4,L01XL08,11,Lisokabtageenimaraleuseeli ,lisocabtagene maraleucel,NOTDOI
1932,3,L1AEE,110,Muut syöpälääkkeet,,undefined
1933,4,L01CE01,10,Topotekaani,topotecan,NOTDOI
1934,4,L01CE02,20,Irinotekaani,irinotecan,NOTDOI
1935,4,L01XF01,56,Tretinoiini,tretinoin,NOTDOI
1936,4,L01XF03,57,Beksaroteeni,bexarotene,NOTDOI
1937,4,L01XH03,60,Panobinostaatti,panobinostat,NOTDOI
1938,4,L01XL02,67,Talimogeenilaherparepveekki,talimogene laherparepvec,NOTDOI
1939,4,L01XL09,68,Tabelekleuseeli,tabelecleucel,NOTDOI
1940,4,L01XM02,69,Ivosidenibi ,ivosidenib,NOTDOI
